institute_code,institute_name,branch_code,branch_name,seat_type,stage,category,Rank,percentile,year
3510,"Lokmanya Tilak Institute of Pharmacy, Kharghar, Navi Mumbai",351082310,Pharmacy,Home University Seats,I,GNT1H,14462,77.4397563,2025
3510,"Lokmanya Tilak Institute of Pharmacy, Kharghar, Navi Mumbai",351082310,Pharmacy,Home University Seats,I,GOBCH,6954,87.371439,2025
3510,"Lokmanya Tilak Institute of Pharmacy, Kharghar, Navi Mumbai",351082310,Pharmacy,Home University Seats,I,GSEBCH,6543,87.9789493,2025
3510,"Lokmanya Tilak Institute of Pharmacy, Kharghar, Navi Mumbai",351082310,Pharmacy,Home University Seats,I,LOPENH,4434,91.1366712,2025
3510,"Lokmanya Tilak Institute of Pharmacy, Kharghar, Navi Mumbai",351082310,Pharmacy,Home University Seats,I,LSCH,4836,90.4591532,2025
3510,"Lokmanya Tilak Institute of Pharmacy, Kharghar, Navi Mumbai",351082310,Pharmacy,Home University Seats,I,LSTH,30811,56.2645701,2025
3510,"Lokmanya Tilak Institute of Pharmacy, Kharghar, Navi Mumbai",351082310,Pharmacy,Home University Seats,I,LOBCH,4659,90.7626258,2025
3510,"Lokmanya Tilak Institute of Pharmacy, Kharghar, Navi Mumbai",351082310,Pharmacy,Home University Seats,I,LSEBCH,7805,86.1285514,2025
3510,"Lokmanya Tilak Institute of Pharmacy, Kharghar, Navi Mumbai",351082310,Pharmacy,Home University Seats,I,GOPENO,7286,86.9631547,2025
3510,"Lokmanya Tilak Institute of Pharmacy, Kharghar, Navi Mumbai",351082310,Pharmacy,Home University Seats,I,GSCO,14215,77.9061239,2025
3510,"Lokmanya Tilak Institute of Pharmacy, Kharghar, Navi Mumbai",351082310,Pharmacy,Home University Seats,I,GSTO,17994,73.3952586,2025
3510,"Lokmanya Tilak Institute of Pharmacy, Kharghar, Navi Mumbai",351082310,Pharmacy,Home University Seats,I,GNT2O,20538,70.3527345,2025
3510,"Lokmanya Tilak Institute of Pharmacy, Kharghar, Navi Mumbai",351082310,Pharmacy,Home University Seats,I,GOBCO,18323,72.8590432,2025
3510,"Lokmanya Tilak Institute of Pharmacy, Kharghar, Navi Mumbai",351082310,Pharmacy,Home University Seats,I,LOPENO,3547,92.6206585,2025
3510,"Lokmanya Tilak Institute of Pharmacy, Kharghar, Navi Mumbai",351082310,Pharmacy,Home University Seats,I,LOBCO,10720,82.1525949,2025
3510,"Lokmanya Tilak Institute of Pharmacy, Kharghar, Navi Mumbai",351082310,Pharmacy,Home University Seats,I,LSEBCO,14969,76.9346803,2025
3510,"Lokmanya Tilak Institute of Pharmacy, Kharghar, Navi Mumbai",351082310,Pharmacy,Home University Seats,I,DEFOPENS,30342,56.8634536,2025
3510,"Lokmanya Tilak Institute of Pharmacy, Kharghar, Navi Mumbai",351082310,Pharmacy,Home University Seats,I,TFWS,4370,91.2334964,2025
3510,"Lokmanya Tilak Institute of Pharmacy, Kharghar, Navi Mumbai",351082310,Pharmacy,Home University Seats,I,EWS,41982,35.9964718,2025
3531,B.R. Harne College of Pharmacy,353182310,Pharmacy,Home University Seats,I,GOPENH,13256,79.0550612,2025
3531,B.R. Harne College of Pharmacy,353182310,Pharmacy,Home University Seats,I,GSCH,24959,64.1813261,2025
3531,B.R. Harne College of Pharmacy,353182310,Pharmacy,Home University Seats,I,GSTH,45391,27.3265221,2025
3531,B.R. Harne College of Pharmacy,353182310,Pharmacy,Home University Seats,I,GVJH,47485,21.4011738,2025
3531,B.R. Harne College of Pharmacy,353182310,Pharmacy,Home University Seats,I,GNT2H,19865,70.8178524,2025
3531,B.R. Harne College of Pharmacy,353182310,Pharmacy,Home University Seats,I,GNT3H,26385,62.8958439,2025
3531,B.R. Harne College of Pharmacy,353182310,Pharmacy,Home University Seats,I,GOBCH,26731,62.1017507,2025
3531,B.R. Harne College of Pharmacy,353182310,Pharmacy,Home University Seats,I,GSEBCH,17910,73.410431,2025
3531,B.R. Harne College of Pharmacy,353182310,Pharmacy,Home University Seats,I,LOPENH,8498,85.2926232,2025
3531,B.R. Harne College of Pharmacy,353182310,Pharmacy,Home University Seats,I,LSCH,16981,74.4794254,2025
3531,B.R. Harne College of Pharmacy,353182310,Pharmacy,Home University Seats,I,LSTH,43930,31.0896399,2025
3531,B.R. Harne College of Pharmacy,353182310,Pharmacy,Home University Seats,I,LNT2H,42601,34.3906435,2025
3531,B.R. Harne College of Pharmacy,353182310,Pharmacy,Home University Seats,I,LOBCH,14848,77.1213451,2025
3531,B.R. Harne College of Pharmacy,353182310,Pharmacy,Home University Seats,I,LSEBCH,12049,80.4913825,2025
3531,B.R. Harne College of Pharmacy,353182310,Pharmacy,Home University Seats,I,GOPENO,50510,10.4152841,2025
3531,B.R. Harne College of Pharmacy,353182310,Pharmacy,Home University Seats,I,LOPENO,16447,75.0962596,2025
3531,B.R. Harne College of Pharmacy,353182310,Pharmacy,Home University Seats,I,LSCO,36892,45.910738,2025
3531,B.R. Harne College of Pharmacy,353182310,Pharmacy,Home University Seats,I,LOBCO,28705,59.2540111,2025
3531,B.R. Harne College of Pharmacy,353182310,Pharmacy,Home University Seats,I,GOPENO,13445,78.771208,2025
3531,B.R. Harne College of Pharmacy,353182310,Pharmacy,Home University Seats,I,GSCO,25161,63.6875635,2025
3531,B.R. Harne College of Pharmacy,353182310,Pharmacy,Home University Seats,I,GOBCO,24820,64.8344034,2025
3531,B.R. Harne College of Pharmacy,353182310,Pharmacy,Home University Seats,I,LVJO,43084,33.1516467,2025
3531,B.R. Harne College of Pharmacy,353182310,Pharmacy,Home University Seats,I,TFWS,14833,77.1213451,2025
3531,B.R. Harne College of Pharmacy,353182310,Pharmacy,Home University Seats,I,EWS,2313,94.6884856,2025
3532,Dnyandeep Shikshan Prasarak Mandal,353282310,,Home University Seats,I,GOPENH,22596,67.5605061,2025
3532,Dnyandeep Shikshan Prasarak Mandal,353282310,,Home University Seats,I,GSCH,31652,54.4125157,2025
3532,Dnyandeep Shikshan Prasarak Mandal,353282310,,Home University Seats,I,GOBCH,32627,53.2657343,2025
3532,Dnyandeep Shikshan Prasarak Mandal,353282310,,Home University Seats,I,GSEBCH,43100,33.1516467,2025
3532,Dnyandeep Shikshan Prasarak Mandal,353282310,,Home University Seats,I,LOPENH,17740,73.6131099,2025
3532,Dnyandeep Shikshan Prasarak Mandal,353282310,,Home University Seats,I,LSCH,42413,34.9775785,2025
3532,Dnyandeep Shikshan Prasarak Mandal,353282310,,Home University Seats,I,LNT1H,26884,62.0305788,2025
3532,Dnyandeep Shikshan Prasarak Mandal,353282310,,Home University Seats,I,LOBCH,28970,58.8994542,2025
3532,Dnyandeep Shikshan Prasarak Mandal,353282310,,Home University Seats,I,LSEBCH,27177,60.7838611,2025
3532,Dnyandeep Shikshan Prasarak Mandal,353282310,,Home University Seats,I,GOPENO,22346,67.9680609,2025
3532,Dnyandeep Shikshan Prasarak Mandal,353282310,,Home University Seats,I,GSCO,26740,62.0615406,2025
3532,Dnyandeep Shikshan Prasarak Mandal,353282310,,Home University Seats,I,GNT2O,37034,45.8518078,2025
3532,Dnyandeep Shikshan Prasarak Mandal,353282310,,Home University Seats,I,GOBCO,27225,60.7838611,2025
3532,Dnyandeep Shikshan Prasarak Mandal,353282310,,Home University Seats,I,LOPENO,18410,72.7087944,2025
3532,Dnyandeep Shikshan Prasarak Mandal,353282310,,Home University Seats,I,LOBCO,21872,68.3860307,2025
3532,Dnyandeep Shikshan Prasarak Mandal,353282310,,Home University Seats,I,TFWS,20478,70.3527345,2025
3532,Dnyandeep Shikshan Prasarak Mandal,353282310,,Home University Seats,I,EWS,34558,49.9435386,2025
3533,"Y.N.P. College of Pharmacy, At Post Asangaon, Dahanu",353382310,Pharmacy,Home University Seats,I,GOPENH,31102,55.6405756,2025
3533,"Y.N.P. College of Pharmacy, At Post Asangaon, Dahanu",353382310,Pharmacy,Home University Seats,I,GSTH,39241,41.5673068,2025
3533,"Y.N.P. College of Pharmacy, At Post Asangaon, Dahanu",353382310,Pharmacy,Home University Seats,I,GOBCH,49657,13.9509479,2025
3533,"Y.N.P. College of Pharmacy, At Post Asangaon, Dahanu",353382310,Pharmacy,Home University Seats,I,LOPENH,21498,68.7032705,2025
3533,"Y.N.P. College of Pharmacy, At Post Asangaon, Dahanu",353382310,Pharmacy,Home University Seats,I,LSTH,25093,63.8244514,2025
3533,"Y.N.P. College of Pharmacy, At Post Asangaon, Dahanu",353382310,Pharmacy,Home University Seats,I,LOBCH,32460,53.6351544,2025
3533,"Y.N.P. College of Pharmacy, At Post Asangaon, Dahanu",353382310,Pharmacy,Home University Seats,I,LOPENO,49264,15.3499592,2025
3533,"Y.N.P. College of Pharmacy, At Post Asangaon, Dahanu",353382310,Pharmacy,Home University Seats,I,GOPENO,30048,57.1946241,2025
3533,"Y.N.P. College of Pharmacy, At Post Asangaon, Dahanu",353382310,Pharmacy,Home University Seats,I,GSTO,43969,31.0896399,2025
3533,"Y.N.P. College of Pharmacy, At Post Asangaon, Dahanu",353382310,Pharmacy,Home University Seats,I,LNT1O,38801,42.1921516,2025
3533,"Y.N.P. College of Pharmacy, At Post Asangaon, Dahanu",353382310,Pharmacy,Home University Seats,I,LOBCO,48318,18.7948869,2025
3533,"Y.N.P. College of Pharmacy, At Post Asangaon, Dahanu",353382310,Pharmacy,Home University Seats,I,TFWS,24816,64.8344034,2025
3536,"Yashodeep College of Pharmacy, At Post Saralgaon, Taluka Murbad",353682310,Pharmacy,Home University Seats,I,GOPENH,38026,43.8509833,2025
3536,"Yashodeep College of Pharmacy, At Post Saralgaon, Taluka Murbad",353682310,Pharmacy,Home University Seats,I,GSCH,45994,25.5886333,2025
3536,"Yashodeep College of Pharmacy, At Post Saralgaon, Taluka Murbad",353682310,Pharmacy,Home University Seats,I,GOBCH,45225,28.0445019,2025
3536,"Yashodeep College of Pharmacy, At Post Saralgaon, Taluka Murbad",353682310,Pharmacy,Home University Seats,I,LOPENH,23817,65.8092176,2025
3536,"Yashodeep College of Pharmacy, At Post Saralgaon, Taluka Murbad",353682310,Pharmacy,Home University Seats,I,LSCH,44174,30.7454264,2025
3536,"Yashodeep College of Pharmacy, At Post Saralgaon, Taluka Murbad",353682310,Pharmacy,Home University Seats,I,LOBCH,33409,51.7009371,2025
3536,"Yashodeep College of Pharmacy, At Post Saralgaon, Taluka Murbad",353682310,Pharmacy,Home University Seats,I,GOPENO,44673,29.0442453,2025
3536,"Yashodeep College of Pharmacy, At Post Saralgaon, Taluka Murbad",353682310,Pharmacy,Home University Seats,I,GOPENO,36238,47.13962,2025
3536,"Yashodeep College of Pharmacy, At Post Saralgaon, Taluka Murbad",353682310,Pharmacy,Home University Seats,I,GOBCO,44458,29.9110168,2025
3536,"Yashodeep College of Pharmacy, At Post Saralgaon, Taluka Murbad",353682310,Pharmacy,Home University Seats,I,LOPENO,30231,57.0754935,2025
3536,"Yashodeep College of Pharmacy, At Post Saralgaon, Taluka Murbad",353682310,Pharmacy,Home University Seats,I,TFWS,40118,39.9563623,2025
3537,Vaishalitai Jondhale College of Pharmacy,353782310,Pharmacy,Home University Seats,I,GOPENH,9619,83.6713492,2025
3537,Vaishalitai Jondhale College of Pharmacy,353782310,Pharmacy,Home University Seats,I,GSCH,19929,70.7891052,2025
3537,Vaishalitai Jondhale College of Pharmacy,353782310,Pharmacy,Home University Seats,I,GOBCH,20786,69.7352003,2025
3537,Vaishalitai Jondhale College of Pharmacy,353782310,Pharmacy,Home University Seats,I,GSEBCH,51030,7.9006981,2025
3537,Vaishalitai Jondhale College of Pharmacy,353782310,Pharmacy,Home University Seats,I,LOPENH,7066,87.2214705,2025
3537,Vaishalitai Jondhale College of Pharmacy,353782310,Pharmacy,Home University Seats,I,LSCH,13422,78.771208,2025
3537,Vaishalitai Jondhale College of Pharmacy,353782310,Pharmacy,Home University Seats,I,LOBCH,15404,76.3806091,2025
3537,Vaishalitai Jondhale College of Pharmacy,353782310,Pharmacy,Home University Seats,II,LVJH,14004,77.9830709,2025
3537,Vaishalitai Jondhale College of Pharmacy,353782310,Pharmacy,Home University Seats,I,GOPENO,42535,34.762536,2025
3537,Vaishalitai Jondhale College of Pharmacy,353782310,Pharmacy,Home University Seats,I,LOPENO,23999,65.630713,2025
3537,Vaishalitai Jondhale College of Pharmacy,353782310,Pharmacy,Home University Seats,I,GOPENO,10690,82.1525949,2025
3537,Vaishalitai Jondhale College of Pharmacy,353782310,Pharmacy,Home University Seats,I,GSCO,18202,72.8742408,2025
3537,Vaishalitai Jondhale College of Pharmacy,353782310,Pharmacy,Home University Seats,I,GNT1O,25699,63.1058313,2025
3537,Vaishalitai Jondhale College of Pharmacy,353782310,Pharmacy,Home University Seats,I,GOBCO,17870,73.410431,2025
3537,Vaishalitai Jondhale College of Pharmacy,353782310,Pharmacy,Home University Seats,I,LSCO,17389,74.0094972,2025
3537,Vaishalitai Jondhale College of Pharmacy,353782310,Pharmacy,Home University Seats,I,LNT2O,10940,81.95365,2025
3537,Vaishalitai Jondhale College of Pharmacy,353782310,Pharmacy,Home University Seats,I,LOBCO,16003,75.5615697,2025
3537,Vaishalitai Jondhale College of Pharmacy,353782310,Pharmacy,Home University Seats,I,TFWS,10522,82.4532453,2025
3537,Vaishalitai Jondhale College of Pharmacy,353782310,Pharmacy,Home University Seats,I,EWS,45988,25.5886333,2025
3541,"AIMS College of Pharmacy, Vadavali, Kalyan",354182310,Pharmacy,Home University Seats,I,GOPENH,6861,87.49266,2025
3541,"AIMS College of Pharmacy, Vadavali, Kalyan",354182310,Pharmacy,Home University Seats,I,GSCH,17473,73.846367,2025
3541,"AIMS College of Pharmacy, Vadavali, Kalyan",354182310,Pharmacy,Home University Seats,I,GSTH,36924,45.910738,2025
3541,"AIMS College of Pharmacy, Vadavali, Kalyan",354182310,Pharmacy,Home University Seats,I,GVJH,11318,81.4535435,2025
3541,"AIMS College of Pharmacy, Vadavali, Kalyan",354182310,Pharmacy,Home University Seats,I,GNT2H,25020,64.1813261,2025
3541,"AIMS College of Pharmacy, Vadavali, Kalyan",354182310,Pharmacy,Home University Seats,I,GNT3H,7735,86.1887385,2025
3541,"AIMS College of Pharmacy, Vadavali, Kalyan",354182310,Pharmacy,Home University Seats,I,GOBCH,14835,77.1213451,2025
3541,"AIMS College of Pharmacy, Vadavali, Kalyan",354182310,Pharmacy,Home University Seats,I,GSEBCH,19560,71.5546007,2025
3541,"AIMS College of Pharmacy, Vadavali, Kalyan",354182310,Pharmacy,Home University Seats,I,LOPENH,4983,90.3035355,2025
3541,"AIMS College of Pharmacy, Vadavali, Kalyan",354182310,Pharmacy,Home University Seats,I,LSCH,6301,88.42129,2025
3541,"AIMS College of Pharmacy, Vadavali, Kalyan",354182310,Pharmacy,Home University Seats,I,LNT1H,38056,43.8509833,2025
3541,"AIMS College of Pharmacy, Vadavali, Kalyan",354182310,Pharmacy,Home University Seats,I,LOBCH,11281,81.4535435,2025
3541,"AIMS College of Pharmacy, Vadavali, Kalyan",354182310,Pharmacy,Home University Seats,I,LSEBCH,36873,45.910738,2025
3541,"AIMS College of Pharmacy, Vadavali, Kalyan",354182310,Pharmacy,Home University Seats,I,GOPENO,20049,70.7504568,2025
3541,"AIMS College of Pharmacy, Vadavali, Kalyan",354182310,Pharmacy,Home University Seats,I,GSCO,32225,53.7016125,2025
3541,"AIMS College of Pharmacy, Vadavali, Kalyan",354182310,Pharmacy,Home University Seats,I,GSTO,28068,60.234823,2025
3541,"AIMS College of Pharmacy, Vadavali, Kalyan",354182310,Pharmacy,Home University Seats,I,GOBCO,22053,68.156812,2025
3541,"AIMS College of Pharmacy, Vadavali, Kalyan",354182310,Pharmacy,Home University Seats,I,LOPENO,18602,72.5493765,2025
3541,"AIMS College of Pharmacy, Vadavali, Kalyan",354182310,Pharmacy,Home University Seats,I,LOBCO,27666,60.5111142,2025
3541,"AIMS College of Pharmacy, Vadavali, Kalyan",354182310,Pharmacy,Home University Seats,I,LSEBCO,27379,60.6332111,2025
3541,"AIMS College of Pharmacy, Vadavali, Kalyan",354182310,Pharmacy,Home University Seats,I,GSEBCO,47178,22.035802,2025
3541,"AIMS College of Pharmacy, Vadavali, Kalyan",354182310,Pharmacy,Home University Seats,I,TFWS,6226,88.4399141,2025
3541,"AIMS College of Pharmacy, Vadavali, Kalyan",354182310,Pharmacy,Home University Seats,I,EWS,51745,4.5960552,2025
3542,Bombay Institute of Pharmacy,354282310,,Home University Seats,I,GOPENH,5672,89.2346044,2025
3542,Bombay Institute of Pharmacy,354282310,,Home University Seats,I,GSCH,10141,82.9044202,2025
3542,Bombay Institute of Pharmacy,354282310,,Home University Seats,I,GSTH,33804,51.0514832,2025
3542,Bombay Institute of Pharmacy,354282310,,Home University Seats,I,GVJH,18613,72.5493765,2025
3542,Bombay Institute of Pharmacy,354282310,,Home University Seats,I,GNT1H,16365,75.210728,2025
3542,Bombay Institute of Pharmacy,354282310,,Home University Seats,I,GNT2H,6968,87.371439,2025
3542,Bombay Institute of Pharmacy,354282310,,Home University Seats,I,GOBCH,9395,83.9328976,2025
3542,Bombay Institute of Pharmacy,354282310,,Home University Seats,I,GSEBCH,29908,57.3825038,2025
3542,Bombay Institute of Pharmacy,354282310,,Home University Seats,I,LOPENH,5108,90.131188,2025
3542,Bombay Institute of Pharmacy,354282310,,Home University Seats,I,LSCH,6917,87.412908,2025
3542,Bombay Institute of Pharmacy,354282310,,Home University Seats,I,LSTH,14780,77.1267479,2025
3542,Bombay Institute of Pharmacy,354282310,,Home University Seats,I,LNT3H,19789,70.9247292,2025
3542,Bombay Institute of Pharmacy,354282310,,Home University Seats,I,LOBCH,6934,87.412908,2025
3542,Bombay Institute of Pharmacy,354282310,,Home University Seats,I,LSEBCH,13635,78.5163287,2025
3542,Bombay Institute of Pharmacy,354282310,,Home University Seats,I,PWDOPENH,43906,31.5596589,2025
3542,Bombay Institute of Pharmacy,354282310,,Home University Seats,I,GOPENO,5033,90.1527331,2025
3542,Bombay Institute of Pharmacy,354282310,,Home University Seats,I,GSCO,16268,75.2754034,2025
3542,Bombay Institute of Pharmacy,354282310,,Home University Seats,I,GSTO,50529,10.0281898,2025
3542,Bombay Institute of Pharmacy,354282310,,Home University Seats,I,GVJO,16058,75.5600721,2025
3542,Bombay Institute of Pharmacy,354282310,,Home University Seats,I,GNT2O,10913,81.95365,2025
3542,Bombay Institute of Pharmacy,354282310,,Home University Seats,I,GOBCO,8291,85.3968111,2025
3542,Bombay Institute of Pharmacy,354282310,,Home University Seats,I,GSEBCO,14572,77.3843096,2025
3542,Bombay Institute of Pharmacy,354282310,,Home University Seats,I,LOPENO,4293,91.2967957,2025
3542,Bombay Institute of Pharmacy,354282310,,Home University Seats,I,LSCO,5328,89.7606262,2025
3542,Bombay Institute of Pharmacy,354282310,,Home University Seats,I,LOBCO,4609,90.83608,2025
3542,Bombay Institute of Pharmacy,354282310,,Home University Seats,I,DEFOPENS,24355,65.5771809,2025
3542,Bombay Institute of Pharmacy,354282310,,Home University Seats,I,TFWS,4706,90.7071353,2025
3542,Bombay Institute of Pharmacy,354282310,,Home University Seats,I,DEFROBCS,28106,60.159031,2025
3542,Bombay Institute of Pharmacy,354282310,,Home University Seats,I,EWS,15313,76.4112183,2025
3543,St. Wilfred,354382310,,Home University Seats,I,GOPENH,5836,89.0432875,2025
3543,St. Wilfred,354382310,,Home University Seats,I,GSCH,12116,80.4698018,2025
3543,St. Wilfred,354382310,,Home University Seats,I,GSTH,44228,30.2026036,2025
3543,St. Wilfred,354382310,,Home University Seats,I,GNT1H,21184,69.4656489,2025
3543,St. Wilfred,354382310,,Home University Seats,I,GNT2H,29542,57.6089924,2025
3543,St. Wilfred,354382310,,Home University Seats,I,GOBCH,8971,84.5295632,2025
3543,St. Wilfred,354382310,,Home University Seats,I,GSEBCH,25942,63.0408874,2025
3543,St. Wilfred,354382310,,Home University Seats,I,LOPENH,2965,93.5925292,2025
3543,St. Wilfred,354382310,,Home University Seats,I,LSCH,11637,81.093815,2025
3543,St. Wilfred,354382310,,Home University Seats,I,LSTH,13097,79.1941694,2025
3543,St. Wilfred,354382310,,Home University Seats,I,LNT2H,18308,72.8590432,2025
3543,St. Wilfred,354382310,,Home University Seats,I,LOBCH,6576,87.898058,2025
3543,St. Wilfred,354382310,,Home University Seats,I,LSEBCH,24037,65.6068092,2025
3543,St. Wilfred,354382310,,Home University Seats,I,GVJH,46984,22.5110011,2025
3543,St. Wilfred,354382310,,Home University Seats,I,GOPENO,21829,68.3860307,2025
3543,St. Wilfred,354382310,,Home University Seats,I,GSCO,48506,18.1100586,2025
3543,St. Wilfred,354382310,,Home University Seats,I,GNT3O,22211,68.1357922,2025
3543,St. Wilfred,354382310,,Home University Seats,I,GOBCO,22979,67.217709,2025
3543,St. Wilfred,354382310,,Home University Seats,I,LOPENO,17361,74.1785747,2025
3543,St. Wilfred,354382310,,Home University Seats,I,LSCO,25306,63.4191092,2025
3543,St. Wilfred,354382310,,Home University Seats,I,LVJO,27183,60.7838611,2025
3543,St. Wilfred,354382310,,Home University Seats,I,GSCO,13732,78.4934596,2025
3543,St. Wilfred,354382310,,Home University Seats,I,GSTO,50435,10.7725189,2025
3543,St. Wilfred,354382310,,Home University Seats,I,GNT1O,35497,48.4618185,2025
3543,St. Wilfred,354382310,,Home University Seats,I,GNT2O,28943,59.0974179,2025
3543,St. Wilfred,354382310,,Home University Seats,I,DEFOPENS,18339,72.8590432,2025
3543,St. Wilfred,354382310,,Home University Seats,I,TFWS,5255,89.8730747,2025
3543,St. Wilfred,354382310,,Home University Seats,I,DEFROBCS,19986,70.7891052,2025
3543,St. Wilfred,354382310,,Home University Seats,I,EWS,34537,49.9435386,2025
3545,Siddharth College of Pharmacy,354582310,,Home University Seats,I,GOPENH,44850,28.6057581,2025
3545,Siddharth College of Pharmacy,354582310,,Home University Seats,I,LOPENH,17450,73.846367,2025
3545,Siddharth College of Pharmacy,354582310,,Home University Seats,I,GOPENO,46493,24.5067546,2025
3545,Siddharth College of Pharmacy,354582310,,Home University Seats,I,LOPENO,44614,29.3820478,2025
3545,Siddharth College of Pharmacy,354582310,,Home University Seats,I,GOPENO,40152,39.9563623,2025
3545,Siddharth College of Pharmacy,354582310,,Home University Seats,I,MI,31182,54.7510694,2025
3710,SIES School of Pharmaceutical Science,371082310,Pharmacy,Home University Seats,I,GOPENH,4728,90.7071353,2025
3710,SIES School of Pharmaceutical Science,371082310,Pharmacy,Home University Seats,I,LOPENH,2548,94.2895393,2025
3710,SIES School of Pharmaceutical Science,371082310,Pharmacy,Home University Seats,I,GOPENO,18222,72.8742408,2025
3710,SIES School of Pharmaceutical Science,371082310,Pharmacy,Home University Seats,I,LOPENO,15712,75.8886529,2025
3710,SIES School of Pharmaceutical Science,371082310,Pharmacy,Home University Seats,I,MI,30551,56.3415506,2025
3710,SIES School of Pharmaceutical Science,371082310,Pharmacy,Home University Seats,I,TFWS,3849,92.0510688,2025
3712,Shree Ramraje College of Pharmacy,371282310,Pharmacy,Home University Seats,I,GOPENH,47839,20.4969509,2025
3712,Shree Ramraje College of Pharmacy,371282310,Pharmacy,Home University Seats,I,LOPENH,51521,5.9653684,2025
3712,Shree Ramraje College of Pharmacy,371282310,Pharmacy,Home University Seats,I,LOBCH,45340,27.6080743,2025
3712,Shree Ramraje College of Pharmacy,371282310,Pharmacy,Home University Seats,I,LOPENO,50001,12.3989094,2025
3712,Shree Ramraje College of Pharmacy,371282310,Pharmacy,Home University Seats,I,LOBCO,47720,20.9507451,2025
3712,Shree Ramraje College of Pharmacy,371282310,Pharmacy,Home University Seats,I,EWS,43652,32.0876468,2025
3716,Theem College of Pharmacy,371682310,,Home University Seats,I,GOPENH,16179,75.4573587,2025
3716,Theem College of Pharmacy,371682310,,Home University Seats,I,LOPENH,11215,81.5685735,2025
3716,Theem College of Pharmacy,371682310,,Home University Seats,I,GOPENO,49480,14.6016065,2025
3716,Theem College of Pharmacy,371682310,,Home University Seats,I,LOPENO,30329,56.8634536,2025
3716,Theem College of Pharmacy,371682310,,Home University Seats,I,GOPENO,18324,72.8590432,2025
3716,Theem College of Pharmacy,371682310,,Home University Seats,I,MI,48139,19.4484962,2025
3728,Shiv Niketan Trust,372882310,,Home University Seats,I,GOPENH,51725,4.6782561,2025
3728,Shiv Niketan Trust,372882310,,Home University Seats,I,LOPENH,21514,68.7032705,2025
3728,Shiv Niketan Trust,372882310,,Home University Seats,I,LSCH,38859,42.1921516,2025
3728,Shiv Niketan Trust,372882310,,Home University Seats,I,LOBCH,49928,12.5776664,2025
3728,Shiv Niketan Trust,372882310,,Home University Seats,I,GOPENO,41636,36.226012,2025
3728,Shiv Niketan Trust,372882310,,Home University Seats,I,LOPENO,28698,59.2540111,2025
3728,Shiv Niketan Trust,372882310,,Home University Seats,I,GOPENO,46691,23.6870847,2025
3728,Shiv Niketan Trust,372882310,,Home University Seats,I,LOPENO,18503,72.5648601,2025
3728,Shiv Niketan Trust,372882310,,Home University Seats,I,LSCO,42602,34.3906435,2025
3728,Shiv Niketan Trust,372882310,,Home University Seats,I,TFWS,43775,31.9280223,2025
4006,"Department of Pharmacutical Sciences, R. T. M. Nagpur University, Nagpur",400682310,Pharmacy,Home University Seats,I,GOPENH,783,97.7340489,2025
4006,"Department of Pharmacutical Sciences, R. T. M. Nagpur University, Nagpur",400682310,Pharmacy,Home University Seats,I,GSCH,1439,96.3367812,2025
4006,"Department of Pharmacutical Sciences, R. T. M. Nagpur University, Nagpur",400682310,Pharmacy,Home University Seats,I,GSTH,5081,90.1398286,2025
4006,"Department of Pharmacutical Sciences, R. T. M. Nagpur University, Nagpur",400682310,Pharmacy,Home University Seats,I,GVJH,805,97.7090032,2025
4006,"Department of Pharmacutical Sciences, R. T. M. Nagpur University, Nagpur",400682310,Pharmacy,Home University Seats,I,GNT1H,2035,95.1912968,2025
4006,"Department of Pharmacutical Sciences, R. T. M. Nagpur University, Nagpur",400682310,Pharmacy,Home University Seats,I,GNT2H,7550,86.4727109,2025
4006,"Department of Pharmacutical Sciences, R. T. M. Nagpur University, Nagpur",400682310,Pharmacy,Home University Seats,I,GOBCH,942,97.3212238,2025
4006,"Department of Pharmacutical Sciences, R. T. M. Nagpur University, Nagpur",400682310,Pharmacy,Home University Seats,I,GSEBCH,7902,86.0545007,2025
4006,"Department of Pharmacutical Sciences, R. T. M. Nagpur University, Nagpur",400682310,Pharmacy,Home University Seats,I,LOPENH,192,99.3250428,2025
4006,"Department of Pharmacutical Sciences, R. T. M. Nagpur University, Nagpur",400682310,Pharmacy,Home University Seats,I,LSCH,456,98.5738447,2025
4006,"Department of Pharmacutical Sciences, R. T. M. Nagpur University, Nagpur",400682310,Pharmacy,Home University Seats,I,LOBCH,520,98.3788853,2025
4006,"Department of Pharmacutical Sciences, R. T. M. Nagpur University, Nagpur",400682310,Pharmacy,Home University Seats,I,LSEBCH,3652,92.2896246,2025
4006,"Department of Pharmacutical Sciences, R. T. M. Nagpur University, Nagpur",400682310,Pharmacy,Home University Seats,I,PWDOPENH,15456,76.3806091,2025
4006,"Department of Pharmacutical Sciences, R. T. M. Nagpur University, Nagpur",400682310,Pharmacy,Home University Seats,I,PWDROBCH,18457,72.7087944,2025
4006,"Department of Pharmacutical Sciences, R. T. M. Nagpur University, Nagpur",400682310,Pharmacy,Home University Seats,I,GOPENO,361,98.8254956,2025
4006,"Department of Pharmacutical Sciences, R. T. M. Nagpur University, Nagpur",400682310,Pharmacy,Home University Seats,I,GSCO,987,97.2809528,2025
4006,"Department of Pharmacutical Sciences, R. T. M. Nagpur University, Nagpur",400682310,Pharmacy,Home University Seats,I,GOBCO,392,98.7482101,2025
4006,"Department of Pharmacutical Sciences, R. T. M. Nagpur University, Nagpur",400682310,Pharmacy,Home University Seats,I,LOPENO,602,98.1285262,2025
